,NTACode,yearMonth,subwayExits,subwayEntries
741,BK79,201710,529868.0416666666,887701.5
742,BK79,201711,499321.0,749047.0
743,BK79,201712,250915.0,378309.0
744,BK81,201601,1776550.0,982697.2320601852
745,BK81,201602,533333.0,971513.0
746,BK81,201603,595457.0,1097526.0
747,BK81,201604,437826.0,779319.0
748,BK81,201605,464879.0,825780.0
749,BK81,201606,243464.0,413964.0
750,BK81,201607,352142.0,559670.0
751,BK81,201608,1854881.3333333333,2297022.6666666665
752,BK81,201609,526091.0,839004.0
753,BK81,201610,472900.0,646764.0
754,BK81,201611,468931.0,636655.0
755,BK81,201612,383884.0,492196.0
756,BK81,201701,475190.0,607023.0
757,BK81,201702,332158.0,425599.0
758,BK81,201703,391952.0,508376.0
759,BK81,201704,999613.0,1246612.0
760,BK81,201705,1854881.3333333333,1442865.9027777778
761,BK81,201706,285272.0,355200.0
762,BK81,201707,644542.0,738149.0
763,BK81,201708,673260.0,777465.0
764,BK81,201709,545985.0,642078.0
765,BK81,201710,694818.0,817502.0
766,BK81,201711,725044.0,820100.0
767,BK81,201712,727807.0,573522.0
768,BK82,201601,339183.0,647584.0
769,BK82,201602,328421.0,656263.0
770,BK82,201603,380481.0,742931.0
771,BK82,201604,348319.0,678063.0
772,BK82,201605,374082.0,717766.0
773,BK82,201606,195285.0,371936.0
774,BK82,201607,264383.0,498444.0
775,BK82,201608,707320.140625,876653.263816551
776,BK82,201609,356883.0,695165.0
777,BK82,201610,363792.0,701133.0
778,BK82,201611,357719.0,695927.0
779,BK82,201612,266382.0,523272.0
780,BK82,201701,344692.0,660618.0
781,BK82,201702,240748.0,462488.0
782,BK82,201703,3164216.0,876653.263816551
783,BK82,201704,346232.0,663657.0
784,BK82,201705,382149.0,733988.0
785,BK82,201706,415425.0,1191248.0
786,BK82,201707,339564.0,617031.0
787,BK82,201708,348147.0,641598.0
788,BK82,201709,281516.0,523758.0
789,BK82,201710,379036.0,708910.0
790,BK82,201711,363339.0,694849.0
791,BK82,201712,179128.0,341481.0
792,BK83,201601,438700.0,559810.0
793,BK83,201602,442683.0,579453.0
794,BK83,201603,517101.0,682899.0
795,BK83,201604,569226.0,702200.0
796,BK83,201605,617179.0,744976.0
797,BK83,201606,309434.0,379129.0
798,BK83,201607,445883.0,534703.0
799,BK83,201608,3534770.0,3680648.0
800,BK83,201609,587243.0,720319.0
801,BK83,201610,1001913.1458333334,1767075.9166666667
802,BK83,201611,627834.0,742755.0
803,BK83,201612,474504.0,564365.0
804,BK83,201701,581809.0,679568.0
805,BK83,201702,389684.0,462095.0
806,BK83,201703,1797436.0,1076719.2915219907
807,BK83,201704,519248.0,619564.0
808,BK83,201705,1459744.5,1376781.0798611112
809,BK83,201706,289740.0,348517.0
810,BK83,201707,678840.0,769923.0
811,BK83,201708,525795.0,624811.0
812,BK83,201709,423759.0,505628.0
813,BK83,201710,568537.0,680402.0
814,BK83,201711,529548.0,639103.0
815,BK83,201712,275947.0,328125.0
816,BK85,201601,13854.875,35980.5
817,BK85,201602,11207.0,27481.0
818,BK85,201603,15177.0,39064.0
819,BK85,201604,12736.0,32976.0
820,BK85,201605,14330.0,38901.0
821,BK85,201606,7498.0,21048.0
822,BK85,201607,10956.0,26731.0
823,BK85,201608,14304.0,34349.0
824,BK85,201609,16415.0,42267.0
825,BK85,201610,16346.0,44496.0
826,BK85,201611,16668.0,46408.0
827,BK85,201612,12816.0,35133.0
828,BK85,201701,18407.0,46525.0
829,BK85,201702,12197.0,31870.0
830,BK85,201703,14376.0,37502.0
831,BK85,201704,15427.0,41880.0
832,BK85,201705,17406.0,46578.0
833,BK85,201706,9752.0,25110.0
834,BK85,201707,16241.0,41401.0
835,BK85,201708,16941.0,43146.0
836,BK85,201709,14409.0,36480.0
837,BK85,201710,19671.0,50221.0
838,BK85,201711,19300.0,49270.0
839,BK85,201712,9928.0,24689.0
840,BK88,201601,65870.0,134903.0
841,BK88,201602,68306.0,122339.0
842,BK88,201603,80203.0,137415.0
843,BK88,201604,185943.7881944444,67232526.0
844,BK88,201605,64241.0,119653.0
845,BK88,201606,185943.7881944444,66068762.0
846,BK88,201607,60063.0,104719.0
847,BK88,201608,83548.0,138948.0
848,BK88,201609,89418.0,148849.0
849,BK88,201610,81504.0,141622.0
850,BK88,201611,76377.0,144700.0
851,BK88,201612,160987.0,65878217.0
852,BK88,201701,74139.0,146654.0
853,BK88,201702,50742.0,103413.0
854,BK88,201703,57524.0,118383.0
855,BK88,201704,68769.0,135793.0
856,BK88,201705,74496.0,150653.0
857,BK88,201706,38826.0,79316.0
858,BK88,201707,66422.0,13284943.625
859,BK88,201708,70322.0,134555.0
860,BK88,201709,50760.0,104814.0
861,BK88,201710,72324.0,147941.0
862,BK88,201711,72365.0,155372.0
863,BK88,201712,36068.0,79463.0
864,BK90,201601,245615.0,522765.0
865,BK90,201602,2812228.0,5340257.0
866,BK90,201603,250969.0,579714.0
867,BK90,201604,131726439.375,134056005.70833333
868,BK90,201605,237162.0,556381.0
869,BK90,201606,127218.0,293469.0
870,BK90,201607,176392.0,396851.0
871,BK90,201608,223366.0,507486.0
872,BK90,201609,3863685.0,1358450.0
873,BK90,201610,243115.0,548971.0
874,BK90,201611,49823455.515625,18122357.251229744
875,BK90,201612,190842.0,394358.0
876,BK90,201701,254074.0,537471.0
877,BK90,201702,179064.0,378819.0
878,BK90,201703,167314003.0,50837265.32118055
879,BK90,201704,224747.0,540405.0
880,BK90,201705,231462.0,529608.0
881,BK90,201706,129080.0,290690.0
882,BK90,201707,233262.0,492824.0
883,BK90,201708,235845.0,505758.0
884,BK90,201709,185903.0,413307.0
885,BK90,201710,253502.0,568521.0
886,BK90,201711,256858.0,540129.0
887,BK90,201712,137948.0,284770.0
888,BK91,201601,110044.0,182166.0
889,BK91,201602,107576.0,187134.0
890,BK91,201603,122558.0,212948.0
891,BK91,201604,107656.0,187675.0
892,BK91,201605,116590.0,202555.0
893,BK91,201606,60119.0,104565.0
894,BK91,201607,82584.0,140159.0
895,BK91,201608,110026.0,185643.0
896,BK91,201609,115971.0,197460.0
897,BK91,201610,115255.0,196762.0
898,BK91,201611,108671.0,190797.0
899,BK91,201612,81773.0,142024.0
900,BK91,201701,105922.0,182409.0
901,BK91,201702,73716.0,128997.0
902,BK91,201703,88792.0,154133.0
903,BK91,201704,105199.0,182172.0
904,BK91,201705,115775.0,200278.0
905,BK91,201706,59238.0,102362.0
906,BK91,201707,102187.0,174663.0
907,BK91,201708,106890.0,183038.0
908,BK91,201709,85330.0,146695.0
909,BK91,201710,116393.0,199605.0
910,BK91,201711,105829.0,187006.0
911,BK91,201712,51907.0,95022.0
912,BK95,201601,75720.0,178837.0
913,BK95,201602,72245.0,175285.0
914,BK95,201603,82339.0,205628.0
915,BK95,201604,72486.0,180716.0
916,BK95,201605,7646179.982638889,1629139.8444733797
917,BK95,201606,7646179.982638889,10963917.850694444
918,BK95,201607,55769.0,139887.0
919,BK95,201608,73920.0,183744.0
920,BK95,201609,4758523.0,1083684.0
921,BK95,201610,4776915.0,1093529.0
922,BK95,201611,83739.0,190871.0
923,BK95,201612,66450.0,148486.0
924,BK95,201701,86920.0,193590.0
925,BK95,201702,62370.0,138014.0
926,BK95,201703,66200.0,154768.0
927,BK95,201704,71595.0,184453.0
928,BK95,201705,76546.0,198426.0
929,BK95,201706,43829.0,105277.0
930,BK95,201707,74609.0,176364.0
931,BK95,201708,76893.0,186431.0
932,BK95,201709,57196.0,147475.0
933,BK95,201710,87767.0,206113.0
934,BK95,201711,88005.0,196499.0
935,BK95,201712,46809.0,102962.0
936,BK99,201601,112430.0,121184.0
937,BK99,201602,110008.0,121031.0
938,BK99,201603,114678.0,134880.0
939,BK99,201604,121866.0,152864.0
940,BK99,201605,103199.0,124369.0
941,BK99,201606,56436.0,65950.0
942,BK99,201607,101624.76388888888,130046.26634837962
943,BK99,201608,96768.0,111356.0
944,BK99,201609,98506.0,118996.0
945,BK99,201610,112002.0,140194.0
946,BK99,201611,107100.0,117321.0
947,BK99,201612,81533.0,90085.0
948,BK99,201701,125690.33333333333,159806.97569444447
949,BK99,201702,75483.0,81634.0
950,BK99,201703,86397.0,98794.0
951,BK99,201704,125831.0,157871.0
952,BK99,201705,147134.0,250284.0
953,BK99,201706,55101.0,65764.0
954,BK99,201707,98693.0,113488.0
955,BK99,201708,93451.0,108438.0
956,BK99,201709,72737.0,87112.0
957,BK99,201710,97627.0,118473.0
958,BK99,201711,94746.0,109828.0
959,BK99,201712,52013.0,59375.0
960,BX03,201601,93255.0,104215.0
961,BX03,201602,94002.0,106626.0
962,BX03,201603,104345.0,119814.0
963,BX03,201604,87551.0,98558.0
964,BX03,201605,94690.0,106092.0
965,BX03,201606,57239.0,62118.0
966,BX03,201607,75139.0,81965.0
967,BX03,201608,94943.0,105229.0
968,BX03,201609,97613.0,111131.0
969,BX03,201610,89148.0,102072.0
970,BX03,201611,93687.0,106860.0
971,BX03,201612,66453.0,75712.0
972,BX03,201701,95591.0,104243.0
973,BX03,201702,65508.0,73316.0
974,BX03,201703,75815.0,84946.0
975,BX03,201704,84223.0,95196.0
976,BX03,201705,95323.0,107682.0
977,BX03,201706,53373.0,59211.0
978,BX03,201707,85357.0,92460.0
979,BX03,201708,100338.0,105129.0
980,BX03,201709,84030.0,88340.0
981,BX03,201710,108220.0,113376.0
982,BX03,201711,99548.0,107359.0
983,BX03,201712,51724.0,56534.0
984,BX05,201601,231318.0,404636.0
985,BX05,201602,239359.0,421218.0
986,BX05,201603,288985.0,509605.0
987,BX05,201604,251910.0,449234.0
988,BX05,201605,271714.0,474446.0
989,BX05,201606,140632.0,240175.0
990,BX05,201607,236764.0,381340.0
991,BX05,201608,268263.0,445719.0
992,BX05,201609,276843.0,466126.0
993,BX05,201610,257451.0,451255.0
994,BX05,201611,259795.0,460275.0
995,BX05,201612,185556.0,339044.0
996,BX05,201701,230254.0,423794.0
997,BX05,201702,170281.0,312613.0
998,BX05,201703,244544.0,422239.0
999,BX05,201704,243420.0,435420.0
1000,BX05,201705,269820.0,484368.0
1001,BX05,201706,120304.0,206747.0
1002,BX05,201707,235325.0,415350.0
1003,BX05,201708,238998.0,428936.0
1004,BX05,201709,197956.0,355207.0
1005,BX05,201710,286715.0,484012.0
1006,BX05,201711,258533.0,455634.0
1007,BX05,201712,122122.0,223515.0
1008,BX07,201601,73184.0,214605.0
1009,BX07,201602,65531.0,207540.0
1010,BX07,201603,82176.0,244496.0
1011,BX07,201604,78843.0,229219.0
1012,BX07,201605,83974.0,239888.0
1013,BX07,201606,38048.0,117803.0
1014,BX07,201607,49985.0,157515.0
1015,BX07,201608,69351.0,209342.0
1016,BX07,201609,69770.0,220514.0
1017,BX07,201610,78259.0,229237.0
1018,BX07,201611,73792.0,221410.0
1019,BX07,201612,56745.0,172627.0
1020,BX07,201701,72242.0,216420.0
1021,BX07,201702,51036.0,145740.0
1022,BX07,201703,57413.0,171658.0
1023,BX07,201704,75846.0,218438.0
1024,BX07,201705,82948.0,242212.0
1025,BX07,201706,41620.0,123071.0
1026,BX07,201707,71522.0,207432.0
1027,BX07,201708,65390.0,196485.0
1028,BX07,201709,52410.0,159167.0
1029,BX07,201710,81560.0,232812.0
1030,BX07,201711,76778.0,216451.0
1031,BX07,201712,36205.0,106237.0
1032,BX08,201601,129702.0,155568.0
1033,BX08,201602,125728.0,154627.0
1034,BX08,201603,146415.0,182339.0
1035,BX08,201604,137778.0,171163.0
1036,BX08,201605,142505.0,177402.0
1037,BX08,201606,74271.0,90516.0
1038,BX08,201607,101768.0,123221.0
1039,BX08,201608,486045.75,910101.2413194445
1040,BX08,201609,194883.28125,2505259.0
1041,BX08,201610,140217.0,174315.0
1042,BX08,201611,265865.0,559309.418041088
1043,BX08,201612,104765.0,130111.0
1044,BX08,201701,135323.0,165258.0
1045,BX08,201702,93017.0,114843.0
1046,BX08,201703,110761.0,136539.0
1047,BX08,201704,134313.0,165730.0
1048,BX08,201705,147515.0,182326.0
1049,BX08,201706,77125.0,93051.0
1050,BX08,201707,131672.0,159991.0
1051,BX08,201708,134223.0,163719.0
1052,BX08,201709,108627.0,133411.0
1053,BX08,201710,142302.0,175169.0
1054,BX08,201711,130674.0,164379.0
1055,BX08,201712,67327.0,84580.0
1056,BX10,201601,110024.0,124341.0
1057,BX10,201602,107098.0,124803.0
1058,BX10,201603,126275.0,145063.0
1059,BX10,201604,111453.0,129633.0
1060,BX10,201605,112607.0,129354.0
1061,BX10,201606,65668.0,74927.0
1062,BX10,201607,84698.0,97971.0
1063,BX10,201608,116811.0,132003.0
1064,BX10,201609,124131.0,140495.0
1065,BX10,201610,122774.0,139702.0
1066,BX10,201611,111005.0,130845.0
1067,BX10,201612,83188.0,100620.0
1068,BX10,201701,116485.0,135746.0
1069,BX10,201702,81225.0,96056.0
1070,BX10,201703,96866.0,113283.0
1071,BX10,201704,116939.0,135279.0
1072,BX10,201705,130935.0,151662.0
1073,BX10,201706,69165.0,78522.0
1074,BX10,201707,114722.0,129368.0
1075,BX10,201708,122264.0,137221.0
1076,BX10,201709,98108.0,112536.0
1077,BX10,201710,129752.0,148422.0
1078,BX10,201711,114431.0,137380.0
1079,BX10,201712,58840.0,72509.0
1080,BX13,201601,10325.0,92343.0
1081,BX13,201602,9842.0,92691.0
1082,BX13,201603,10710.0,105616.0
1083,BX13,201604,9216.0,87187.0
1084,BX13,201605,10612.0,94946.0
1085,BX13,201606,6068.0,51419.0
1086,BX13,201607,7978.0,64446.0
1087,BX13,201608,9888.0,80554.0
1088,BX13,201609,11485.0,96378.0
1089,BX13,201610,10341.0,88855.0
1090,BX13,201611,11470.0,92085.0
1091,BX13,201612,8407.0,66027.0
1092,BX13,201701,12895.0,91791.0
1093,BX13,201702,8537.0,62115.0
1094,BX13,201703,9812.0,74284.0
1095,BX13,201704,11167.0,78003.0
1096,BX13,201705,11684.0,91651.0
1097,BX13,201706,6669.0,47382.0
1098,BX13,201707,11114.0,69040.0
1099,BX13,201708,13344.0,77692.0
1100,BX13,201709,11021.0,75059.0
1101,BX13,201710,14140.0,96295.0
1102,BX13,201711,13686.0,90387.0
1103,BX13,201712,7182.0,47469.0
1104,BX17,201601,255845.0,415203.0
1105,BX17,201602,250043.0,415143.0
1106,BX17,201603,299956.0,497040.0
1107,BX17,201604,296819.0,476641.0
1108,BX17,201605,325697.0,497868.0
1109,BX17,201606,166268.0,250054.0
1110,BX17,201607,223705.0,343174.0
1111,BX17,201608,297202.0,461846.0
1112,BX17,201609,627013.8333333334,757129.0416666666
1113,BX17,201610,299026.0,483970.0
1114,BX17,201611,272177.0,462588.0
1115,BX17,201612,196691.0,343379.0
1116,BX17,201701,251324.0,433976.0
1117,BX17,201702,179563.0,310523.0
1118,BX17,201703,221233.0,381700.0
1119,BX17,201704,271298.0,459125.0
1120,BX17,201705,284394.0,505024.0
1121,BX17,201706,147645.0,252209.0
1122,BX17,201707,627013.8333333334,572173.9184027778
1123,BX17,201708,293608.0,482189.0
1124,BX17,201709,219892.0,368149.0
1125,BX17,201710,294744.0,488617.0
1126,BX17,201711,256915.0,443996.0
1127,BX17,201712,123075.0,218997.0
1128,BX27,201601,177650.0,241717.0
1129,BX27,201602,172930.0,243564.0
1130,BX27,201603,205491.0,280712.0
1131,BX27,201604,191751.0,267223.0
1132,BX27,201605,197262.0,269749.0
1133,BX27,201606,105628.0,141037.0
1134,BX27,201607,139722.0,187655.0
1135,BX27,201608,187554.0,248783.0
1136,BX27,201609,195430.0,258285.0
1137,BX27,201610,200562.0,268371.0
1138,BX27,201611,189161.0,257902.0
1139,BX27,201612,142029.0,197056.0
1140,BX27,201701,187190.0,251028.0
1141,BX27,201702,128262.0,174699.0
1142,BX27,201703,154960.0,211179.0
1143,BX27,201704,185975.0,248555.0
1144,BX27,201705,208322.0,273795.0
1145,BX27,201706,112954.0,143842.0
1146,BX27,201707,188022.0,242806.0
1147,BX27,201708,192894.0,252476.0
1148,BX27,201709,156661.0,201107.0
1149,BX27,201710,216396.0,281430.0
1150,BX27,201711,197963.0,258463.0
1151,BX27,201712,103447.0,132067.0
1152,BX28,201601,248210.0,509945.0
1153,BX28,201602,254557.0,525964.0
1154,BX28,201603,295794.0,605402.0
1155,BX28,201604,267367.0,551566.0
1156,BX28,201605,367834.0,652143.0
1157,BX28,201606,145788.0,293342.0
1158,BX28,201607,199861.0,390697.0
1159,BX28,201608,257132.0,510550.0
1160,BX28,201609,279311.0,564526.0
1161,BX28,201610,281493.0,573335.0
1162,BX28,201611,279706.0,568516.0
1163,BX28,201612,196072.0,412618.0
1164,BX28,201701,250442.0,520999.0
1165,BX28,201702,185565.0,376999.0
1166,BX28,201703,201375.0,417846.0
1167,BX28,201704,249645.0,514748.0
1168,BX28,201705,332518.78819444444,1176787.279658565
1169,BX28,201706,136119.0,284817.0
1170,BX28,201707,239115.0,484834.0
1171,BX28,201708,332518.78819444444,3497865.0
1172,BX28,201709,210601.0,2492438.6284722225
1173,BX28,201710,293444.0,594489.0
1174,BX28,201711,254879.0,531701.0
1175,BX28,201712,128745.0,274550.0
1176,BX29,201601,69904.0,262373.0
1177,BX29,201602,70560.0,269075.0
1178,BX29,201603,74444.0,301561.0
1179,BX29,201604,73395.0,293365.0
1180,BX29,201605,66106.0,277592.0
1181,BX29,201606,35476.0,145012.0
1182,BX29,201607,60465.0,225287.0
1183,BX29,201608,76487.0,292823.0
1184,BX29,201609,76445.0,309831.0
1185,BX29,201610,78766.0,315871.0
1186,BX29,201611,82446.0,308522.0
1187,BX29,201612,58950.0,222485.0
1188,BX29,201701,75002.0,287836.0
1189,BX29,201702,44243.0,174111.0
1190,BX29,201703,54421.0,228177.0
1191,BX29,201704,68627.0,291589.0
1192,BX29,201705,73997.0,310586.0
1193,BX29,201706,39721.0,162172.0
1194,BX29,201707,68376.0,256639.0
1195,BX29,201708,70615.0,274174.0
1196,BX29,201709,59805.0,236672.0
1197,BX29,201710,82205.0,327011.0
1198,BX29,201711,81098.0,308026.0
1199,BX29,201712,38299.0,152176.0
1200,BX30,201601,184201.0,575426.0
1201,BX30,201602,184000.0,599818.0
1202,BX30,201603,196042.0,647627.0
1203,BX30,201604,177795.0,591708.0
1204,BX30,201605,182448.0,606414.0
1205,BX30,201606,101674.0,318517.0
1206,BX30,201607,149670.0,448964.0
1207,BX30,201608,187355.0,573517.0
1208,BX30,201609,178901.0,586023.0
1209,BX30,201610,188093.0,616446.0
1210,BX30,201611,288888.875,835310.0833333334
1211,BX30,201612,154524.0,487585.0
1212,BX30,201701,189762.0,601413.0
1213,BX30,201702,134801.0,439510.0
1214,BX30,201703,152291.0,471859.0
1215,BX30,201704,183047.0,567416.0
1216,BX30,201705,189585.0,608150.0
1217,BX30,201706,102813.0,317747.0
1218,BX30,201707,178319.0,558719.0
1219,BX30,201708,181569.0,565955.0
1220,BX30,201709,202540.61979166666,677105.9201388889
1221,BX30,201710,184426.0,609367.0
1222,BX30,201711,192162.0,611327.0
1223,BX30,201712,95523.0,304968.0
1224,BX31,201601,844572.0,953644.0
1225,BX31,201602,125349.0,283705.0
1226,BX31,201603,145882.0,338487.0
1227,BX31,201604,625302.0,379752.3628472222
1228,BX31,201605,141799.0,330223.0
1229,BX31,201606,73594.0,166336.0
1230,BX31,201607,100464.0,219190.0
1231,BX31,201608,133058.0,291340.0
1232,BX31,201609,1656182.1666666667,777198.8541666666
1233,BX31,201610,143447.0,307879.0
1234,BX31,201611,134937.0,298178.0
1235,BX31,201612,101073.0,224819.0
1236,BX31,201701,159936.0,286716.0
1237,BX31,201702,96068.0,205512.0
1238,BX31,201703,106717.0,233448.0
1239,BX31,201704,132152.0,295721.0
1240,BX31,201705,142278.0,329005.0
1241,BX31,201706,74256.0,168260.0
1242,BX31,201707,126516.0,276359.0
1243,BX31,201708,128008.0,274305.0
1244,BX31,201709,320827.5902777778,777198.8541666666
1245,BX31,201710,146637.0,320709.0
1246,BX31,201711,124987.0,271262.0
1247,BX31,201712,68071.0,147899.0
1248,BX33,201601,132593.0,159855.0
1249,BX33,201602,130229.0,156770.0
1250,BX33,201603,149588.0,183622.0
1251,BX33,201604,142619.0,168398.0
1252,BX33,201605,150826.0,180707.0
1253,BX33,201606,79656.0,94338.0
1254,BX33,201607,107370.0,122980.0
1255,BX33,201608,138856.0,160672.0
1256,BX33,201609,148245.0,174916.0
1257,BX33,201610,148560.0,178482.0
1258,BX33,201611,144868.0,173465.0
1259,BX33,201612,106440.0,129425.0
1260,BX33,201701,141337.0,167366.0
1261,BX33,201702,98194.0,118810.0
1262,BX33,201703,115527.0,140637.0
1263,BX33,201704,139810.0,168019.0
1264,BX33,201705,156684.0,187621.0
1265,BX33,201706,79591.0,94963.0
1266,BX33,201707,134338.0,156755.0
1267,BX33,201708,138060.0,160809.0
1268,BX33,201709,109735.0,133753.0
1269,BX33,201710,150829.0,182765.0
1270,BX33,201711,138431.0,166328.0
1271,BX33,201712,143443.90798611112,83355.0
1272,BX34,201601,400682.0,837994.0
1273,BX34,201602,364440.0,846186.0
1274,BX34,201603,362539.0,925230.0
1275,BX34,201604,337421.0,847398.0
1276,BX34,201605,353053.0,893494.0
1277,BX34,201606,191498.0,461716.0
1278,BX34,201607,264642.0,627658.0
1279,BX34,201608,386934.0,826699.0
1280,BX34,201609,347251.0,852671.0
1281,BX34,201610,338239.0,869934.0
1282,BX34,201611,345448.0,893159.0
1283,BX34,201612,266232.0,692689.0
1284,BX34,201701,344548.0,871178.0
1285,BX34,201702,252661.0,626496.0
1286,BX34,201703,271097.0,715300.0
1287,BX34,201704,1096878.0416666667,1036698.5462962963
1288,BX34,201705,833101.0,3041912.0
1289,BX34,201706,181940.0,470279.0
1290,BX34,201707,942428.0,1179886.0
1291,BX34,201708,337349.0,796230.0
1292,BX34,201709,1237897.0,1357532.4444444443
1293,BX34,201710,359789.0,897772.0
1294,BX34,201711,345465.0,877206.0
1295,BX34,201712,167173.0,451418.0
1296,BX36,201601,205557.0,418084.0
1297,BX36,201602,215314.0,444302.0
1298,BX36,201603,1240801.0,531266.7135416666
1299,BX36,201604,220596.0,456509.0
1300,BX36,201605,215081.0,455906.0
1301,BX36,201606,109011.0,229031.0
1302,BX36,201607,151878.0,313011.0
1303,BX36,201608,200623.0,417089.0
1304,BX36,201609,216880.0,450922.0
1305,BX36,201610,216918.0,457747.0
1306,BX36,201611,228449.0,470009.0
1307,BX36,201612,361821.0138888888,740154.125
1308,BX36,201701,222779.0,431230.0
1309,BX36,201702,154938.0,320778.0
1310,BX36,201703,142942.0,316404.0
1311,BX36,201704,185461.0,404359.0
1312,BX36,201705,518029.3333333333,531266.7135416666
1313,BX36,201706,103444.0,225363.0
1314,BX36,201707,185972.0,390663.0
1315,BX36,201708,194152.0,405599.0
1316,BX36,201709,153663.0,336720.0
1317,BX36,201710,219888.0,457514.0
1318,BX36,201711,238661.0,438345.0
1319,BX36,201712,111162.0,221391.0
1320,BX37,201601,138407.0,153963.0
1321,BX37,201602,135308.0,153166.0
1322,BX37,201603,147860.0,172652.0
1323,BX37,201604,122404.0,147618.0
1324,BX37,201605,117491.0,147175.0
1325,BX37,201606,66497.0,79543.0
1326,BX37,201607,87541.0,107766.0
1327,BX37,201608,125656.0,148300.0
1328,BX37,201609,133119.0,164304.0
1329,BX37,201610,126190.0,158642.0
1330,BX37,201611,137092.0,167796.0
1331,BX37,201612,101951.0,123072.0
1332,BX37,201701,133223.0,158223.0
1333,BX37,201702,83795.0,100861.0
1334,BX37,201703,102783.0,128017.0
1335,BX37,201704,121608.0,147685.0
1336,BX37,201705,131601.0,163426.0
1337,BX37,201706,70426.0,83521.0
1338,BX37,201707,117724.0,139159.0
1339,BX37,201708,123818.0,145910.0
1340,BX37,201709,101004.0,122096.0
1341,BX37,201710,131541.0,156913.0
1342,BX37,201711,127679.0,150577.0
1343,BX37,201712,65279.0,79088.0
1344,BX39,201601,546327.0,849425.0
1345,BX39,201602,563645.0,887044.0
1346,BX39,201603,648904.0,996358.0
1347,BX39,201604,598413.0,904853.0
1348,BX39,201605,903877.0,1210138.0
1349,BX39,201606,380180.0,522473.0
1350,BX39,201607,447178.0,631002.0
1351,BX39,201608,592317.0,831433.0
1352,BX39,201609,647914.0,916519.0
1353,BX39,201610,662914.0,926264.0
1354,BX39,201611,616291.0,944583.0
1355,BX39,201612,456808.0,692973.0
1356,BX39,201701,1387282.0,9694516.25
1357,BX39,201702,1127275.0,9694516.25
1358,BX39,201703,500649.0,751766.0
1359,BX39,201704,562873.0,851518.0
1360,BX39,201705,628808.0,957198.0
1361,BX39,201706,334278.0,473447.0
1362,BX39,201707,1410478.0,2988040.0
1363,BX39,201708,592646.0,821659.0
1364,BX39,201709,470492.0,694336.0
1365,BX39,201710,638502.0,954497.0
1366,BX39,201711,609334.0,917814.0
1367,BX39,201712,728848.125,11500681.0
1368,BX40,201601,113770.0,288996.0
1369,BX40,201602,115973.0,292161.0
1370,BX40,201603,123085.0,318324.0
1371,BX40,201604,109139.0,290355.0
1372,BX40,201605,115952.0,302906.0
1373,BX40,201606,60564.0,157305.0
1374,BX40,201607,85203.0,214001.0
1375,BX40,201608,109785.0,277755.0
1376,BX40,201609,105436.16319444444,453423.1666666667
1377,BX40,201610,117299.0,299455.0
1378,BX40,201611,125131.0,309106.0
1379,BX40,201612,90181.0,234532.0
1380,BX40,201701,122591.0,300749.0
1381,BX40,201702,84048.0,211788.0
1382,BX40,201703,89305.0,234546.0
1383,BX40,201704,104467.0,281514.0
1384,BX40,201705,116290.0,307034.0
1385,BX40,201706,58597.0,154406.0
1386,BX40,201707,102063.0,257417.0
1387,BX40,201708,105178.0,260815.0
1388,BX40,201709,84216.0,214319.0
1389,BX40,201710,113317.0,290309.0
1390,BX40,201711,112299.0,285804.0
1391,BX40,201712,56643.0,147046.0
1392,BX41,201601,264157.0,507082.0
1393,BX41,201602,284243.0,514812.0
1394,BX41,201603,307773.0,575451.0
1395,BX41,201604,272693.0,535471.0
1396,BX41,201605,283120.0,556228.0
1397,BX41,201606,151032.0,291605.0
1398,BX41,201607,210120.0,399808.0
1399,BX41,201608,278222.0,525454.0
1400,BX41,201609,279759.0,534827.0
1401,BX41,201610,285987.0,551488.0
1402,BX41,201611,286021.0,552479.0
1403,BX41,201612,226775.0,422137.0
1404,BX41,201701,275712.0,527630.0
1405,BX41,201702,386034.2916666667,653021.9583333334
1406,BX41,201703,210218.0,438726.0
1407,BX41,201704,259711.0,515670.0
1408,BX41,201705,274394.0,562771.0
1409,BX41,201706,145887.0,292925.0
1410,BX41,201707,250741.0,496958.0
1411,BX41,201708,260747.0,512423.0
1412,BX41,201709,206241.0,401817.0
1413,BX41,201710,291165.0,551332.0
1414,BX41,201711,316407.0,835878.0
1415,BX41,201712,136082.0,269552.0
1416,BX43,201601,173813.0,379816.0
1417,BX43,201602,158521.0,386658.0
1418,BX43,201603,189595.0,435979.0
1419,BX43,201604,178214.0,408710.0
1420,BX43,201605,188917.0,427983.0
1421,BX43,201606,100360.0,227104.0
1422,BX43,201607,714859.5833333334,444515.5520833333
1423,BX43,201608,184173.0,404867.0
1424,BX43,201609,186254.0,416326.0
1425,BX43,201610,187069.0,415913.0
1426,BX43,201611,174581.0,415865.0
1427,BX43,201612,130786.0,310763.0
1428,BX43,201701,169126.0,393206.0
1429,BX43,201702,114440.0,281219.0
1430,BX43,201703,134550.0,312479.0
1431,BX43,201704,170144.0,386968.0
1432,BX43,201705,182051.0,425823.0
1433,BX43,201706,95436.0,220489.0
1434,BX43,201707,169531.0,380624.0
1435,BX43,201708,173516.0,398393.0
1436,BX43,201709,128087.0,306634.0
1437,BX43,201710,216923.56597222225,444515.5520833333
1438,BX43,201711,169485.0,396951.0
1439,BX43,201712,80494.0,201001.0
1440,BX44,201601,277408.0,520770.0
